mbid,name,main_genre
14d5d4f8-7149-4d6b-a46f-3f06802e837d,Jarreau Vandal,
6de0f914-3e60-4418-be3b-42e0feb6eb4d,Jason Derulo,pop
90577992-40cc-4173-adcd-bff6f80d9768,Jason Eric,
c9df45d4-b84b-499f-ae58-3d5a4b94d5e8,Jason Nevins,electronic
89b392f7-923f-4245-9676-ec6590264b1c,JasonMartin,hip hop
64cf2188-8d8e-48ae-8df7-cb4c69b8be25,Jasper Dolphin,hardcore hip hop
fb4156c0-1906-4b3c-bdd4-e65b702ac403,JaVonté,
a2507d4d-3387-4d31-a6e8-f2c9794fb37e,Jax Jones,edm
d5854a7f-b73f-4a0c-8f58-f73c0ef1f5c4,Jaxxon D. Silva,
8bf283b9-b1e2-4632-a953-eacd212a543e,Jay Electronica,abstract hip hop
35424b33-ae1d-4a35-9005-ba3583453466,Jay Gordon,rock
2a905532-236c-4658-969c-f0d8877edb07,Jay Jones,
9880800a-f6f8-4f8f-a00e-b4b664776c0c,Jay Rock,hip hop
e03cf5b6-d2ec-4465-adee-226b518bcfcd,Jay Sean,contemporary r&b
24ec58e8-9d3f-482f-a07d-0ea11c2ffcd5,Jay Wheeler,latin
3d551d86-c970-4c0d-90b6-b9f0b9eb2943,JayKae,
ad621cae-0513-482d-9512-8ddf3f5fbdec,Jaykay,
2bdac100-d897-44fb-b00a-4a4d7595932f,Jayo Felony,hip hop
6f92929a-6381-48ac-b348-83b43b9cf646,Jazmine Sullivan,contemporary r&b
362851c5-a4e3-4e8c-b3a4-5f847af0f411,Jazz Lazer,
bd1f2f64-67ec-4711-87e6-34b7f5dda1ba,Jazze Pha,hip hop
939b3323-ec34-4208-911e-0c5d59d840b1,JCO,bachata
14a4bc78-1c2d-4ca7-8d1b-9b58076a2a17,Jeff Beck,rock
150fde6c-d8d6-4e59-8ff7-52cfe85497d9,Jeff Goldblum,
fdac609a-63d0-49b9-823a-daec52a0db97,Jehnny Beth,indie rock
ab5a7a60-1b71-4e5b-b622-e0ae2ce84c32,Jelly Roll,country rap
ffd036c6-29ab-47d8-a6af-471c6b8dac0f,Jenn Em,
95b5d5b5-46c4-4c3e-89d5-ffe9236427ac,Jennifer Hudson,r&b
f0602f55-1770-483d-89bd-4bae0d0ac086,Jennifer Lopez,pop
3f13323d-8659-4aeb-978f-880694f3feea,Jennifer Nettles,country
d9c77cfc-894c-41d5-b7d9-88f2a302a361,Jenny la Sexy Voz,latin
1c009a08-74d1-4682-bc56-8bfbe9e66b62,Jeremih,contemporary r&b
fb75bc76-a50b-4d3a-b060-63092a4c6bbf,Jermaine Dupri,hip hop
1a331805-47cc-4f30-a123-94d820dbca31,Jessica Pratt,folk
d24fb461-dee8-41fc-bb15-2f13bb2644a6,Jessie J,pop
18f56081-ccd7-4e07-981a-558c20951ccd,Jessie Reyez,contemporary r&b
d9ef5bac-9f88-4559-932b-63d753ef6161,jetsonmade,
181e9d3c-ad23-40d2-8c6c-a54011571c18,Jewell,contemporary r&b
2b67658e-429f-425a-adf5-345b13112fc1,Jhayco,reggaeton
ceb3f5b7-9f1a-430f-afbe-976fdcf30482,Jhené Aiko,contemporary r&b
d616b606-cf6a-4b6e-ab0f-e253b8db6610,JID,hip hop
2bb9df33-7510-437f-8868-801ce21d6a69,Jidenna,hip hop
81148ae0-47e9-4830-ac97-8e69b6c71706,Jim Jones,hip hop
d2582c77-6b0f-4b2f-802f-8f3cad1a5fec,Jimin,ballad
78b7c31c-97cb-4f06-be5c-5c2e5a7c87bc,Jimmy Fallon,comedy
519774a4-3b18-4042-b8c0-927845a616c9,Jimmy Page,rock
631f5467-bf41-46d7-867e-4e61b8665662,Jimmy Z,
f906154a-7011-49c3-8f6a-44ca83311b08,JISOO,k-pop
1533b219-74ef-4512-826f-42bca397fbb4,JLS,boy band
57879ca6-44aa-4b75-9a97-b801f57a1331,Jme,grime
f376828a-b438-4fda-bb2e-dcd5fbe81f83,Joan Jett,rock
b378f0e6-9612-45a1-866a-679cbc631b22,Joaquin Phoenix,
ed7e12c4-0c08-477c-bd64-5eaa96b9f853,Jodeci,contemporary r&b
d6864f27-532d-4912-af81-d710d58b1f01,Joe,contemporary r&b
02e81a75-461f-4b9d-b635-9cc916cef9c0,Joe Budden,hip hop
7bc12c8f-8022-4942-af94-a83c7cd8af55,Joe Elliott,hard rock
373a3176-8784-43ab-89f8-16531d5e0bcb,Joe Fox,
79e1bb77-fd8b-42ab-8043-892af5370f0b,Joe Jonas,
3b25a74c-d526-4100-bfbc-7bee28d76508,Joe Moses,
29762c82-bb92-4acd-b1fb-09cc4da250d2,Joe Satriani,rock
303aa8b4-d8f5-4590-9463-0a29fcfcb79e,Joelle James,
9757ae7d-44b1-4d63-81ce-b463fe27b9ae,Joey Bada$$,boom bap
1bd432f4-c463-4a45-9315-137509b81cbf,Joey Fatts,
f776735e-9888-48cd-b76f-fecc23b283c2,John Eric,latin
75a72702-a5ef-4513-bca5-c5b944903546,John Legend,soul
4d5447d7-c61c-4120-ba1b-d7f471d385b9,John Lennon,rock
144ef525-85e9-40c3-8335-02c32d0861f3,John Mayer,blues rock
589ef702-7f3a-4a1c-8f2c-4727005cfc0e,John Newman,pop
2547c5e3-314c-4332-981d-f18c902a4086,John Summit,dance
ea5fffd8-30d9-4628-8445-37601d52c8db,Johnnie Walker,
d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,country
f760e8e8-474e-4dbf-9e93-ecb655803584,Johnny Cinco,
ff621094-2a76-401f-8398-b75b5fd2be24,Johnny Marr,rock
ab08ad0c-db8e-4663-9218-5af45cb44c46,Johnny P.,
ed29398b-bbf3-42a0-8eff-8631509c271d,JoJo,pop
4d99ad17-b29b-4764-a658-37020e308a6a,Jomar,reggaeton
255dca43-dd8f-4638-9f3d-8fdfca51c88a,Jon B.,contemporary r&b
a2a72dba-3a08-43c4-859c-4c7f5fcc9599,Jon Batiste,jazz
d4a93b0c-361e-4638-89a3-5f32b263136a,Jon Connor,
f57f0728-95dc-4c57-8b14-045d8819a5d4,Jon Green,
bb49587b-c813-4f03-96eb-27b8a388b621,Jon M. Chu,
4db5a9a8-42bc-4c9e-812b-067cbab04db7,Jon Z,hip hop
17678771-5799-4017-851a-319f25b6948d,Jonas Blue,house
6e019bc6-5c23-4935-94f0-4a896631d846,Jonas Brothers,teen pop
adfa9d07-123c-4dc8-b1bb-99282b166b60,Jonathan Davis,alternative metal
507bfc70-60de-4c83-b9ed-94f4125f2f51,Jonathan Emile,
d971a9d9-6db8-4ef1-a356-dfa76acdc0d0,Jonn Hart,contemporary r&b
82b88790-b683-404c-8e89-b57c7eea237c,Jooba Loc,
4587105d-7469-480a-9ed5-1513af9a91c9,Jordan Adetunji,
007718d3-080c-4e47-a2ea-f4551f8cc65d,Jordan Francis,
5508631d-697f-4839-a669-06637e5bcb90,Jordin Sparks,pop
844fddbd-4683-4c47-af81-12174addeb44,Jorge Milliano,latin
c63b3a59-cb13-4ed4-867f-b46f30fc7e45,Jory Boy,latin
649bcd05-f6da-4489-862a-14268b773041,Jose Guapo,
d07bca29-d980-4100-8cad-065a05f2b343,Joseph “Joe” Hahn,hip-hop
d8e1a8a3-01d6-45e9-8c18-968bedbb45e0,Josh Franceschi,
03cb3c81-c795-4be8-b214-fa10255d03e1,Josh Osho,
a9e4650b-42a6-48f1-854c-59a2d7e7239c,Josh X,
cd3b292f-86bf-4f34-b938-da79242582d9,Joshua Bassett,pop
28749f29-e6b6-4ee1-b3b7-6330f2087098,José Antonio Rodríguez,
06ce3b27-f371-4a77-9b4b-1f0e71f59e61,Jowell & Randy,reggaeton
8542f9a4-bd91-4066-91cf-359d2d9950db,Joy Orbison,dubstep
cb862d76-90a8-4733-b8f6-69240d60d805,Joyner Lucas,hip hop
6c1800d8-2815-41e0-a5ca-25d7cde9bc9e,JQ the #1 Contender,reggaeton
4b0e0fcf-87ac-4e40-bb3e-50edc88eae20,JT,hip hop
324e3ea3-b9be-4e32-aeb6-eb25e7ea1fcb,JT Gaffney,
2dbd209a-077f-4d88-ac8f-a49a410623db,JT the Bigga Figga,hip hop
fe2d4768-80a4-4a00-b606-4872b6996a6a,Juan Magán,dance
ae6228ef-a0b7-4253-8b60-cdb2c1a7e125,Juanka,trap latino
4e1b9395-52d5-4ba3-9600-018d76e52dd7,Judah,
bea235a0-db63-44b1-881e-264d25791f5a,Juelz Santana,hip hop
21eb93ba-d54d-47e2-83b2-1d7fff5270e5,Julia Lester,
bbb184be-eef6-4977-9c02-2df0bf7eade6,"Julio Iglesias, Jr.",
23c8056b-ee13-4cfc-a772-2f5292e35bb5,Jung Kook,edm
f8bc8e44-7486-4910-941f-8e4d4978a4e9,JungL,
09507283-0073-4a6a-9bea-dded97ef4e93,Jungleboi,
065324d1-12c2-485f-955d-9eef408f92a6,Junior Reid,dancehall
e0140a67-e4d1-4f13-8a01-364355bee46e,Justin Bieber,pop
eca728a8-f6d1-4fc9-bdf1-d99cd3f5f3ce,Justin Hawkins,hard rock
e5fdb46c-eb73-4820-94ba-5dd5b35948cf,Justin Quiles,latin
b0df454c-3324-4d21-b8ae-3ea9b52cec72,Justus,
46871eb8-c085-4d8b-aefd-5ea6489a40c2,Juun,
ba9afaf0-ef3a-42a6-afe0-f924193629bb,Juvenile,hip hop
f29e031f-c6b6-4d52-8edd-dc8e14378e74,JVKE,alternative pop
d021292a-6cda-418f-bc52-0a04afcc6c1d,J‐Black,hip hop
cb651d9f-adc1-44e7-8fe9-818ae36cbd2b,J‐Love,hip hop
6256d2b2-7515-4986-b27c-af533758a156,K Camp,hip hop
08a4c950-0372-454c-9a7f-c4477642152d,K Macc,
24d60e23-bee9-4100-912d-35c2ccf8b4de,K.A.A.N.,hip hop
caced027-cf2c-4327-847c-71d6d9c2d417,K2Rhym,
28205293-8dba-4d2b-8cf2-50e25294a0a5,K4mo,
870c3759-8e2a-4803-8cbf-644f3543830d,KAAN,
55e5602f-64dc-4fe9-a3e5-9b22b6c3c805,Kaash Paige,alternative r&b
d1393ecb-431b-4fde-a6ea-d769f2f040cb,Kacey Musgraves,country
f33e8fd2-8536-42e8-9169-fae50f850dd9,Kacy Hill,alternative pop
d0c7656d-8169-4f77-9dbe-b8f24e40105d,Kali Uchis,alternative r&b
7377f1de-5c42-4567-b0a7-7d9592548268,Kameron Alexander,
a62e299b-4707-4ff5-ad53-d80b2b03319d,Kane Brown,country
2bf3971e-8595-4bd2-aace-8a71c42afb66,Kano,grime
4fb93269-e945-41f8-889c-28209c789401,Kap G,
0c3fe1fa-edd0-471c-b6a1-87472da86167,Kara Jackson,folk
03647192-f55b-42b2-9a74-db28fcae8fd1,Kardinal Offishall,hip hop
c56af06d-16dc-40bf-bf32-e158f1d197fa,Kario & Yaret,reggaeton
de22adae-f8ac-414f-b653-b0162611bd60,KAROL G,reggaeton
69b39eab-6577-46a4-a9f5-817839092033,Kasabian,alternative rock
29ed4a49-fb99-4a5c-8713-609cabe6f34a,Kaskade,electronic
375c423b-ce87-490d-b9cb-b1c1b0f51a99,Kastra,edm
8541a151-c623-41ef-89b8-93b4db79643a,Kastro,hip hop
050047e4-9a6f-463d-92ac-279bc3690c9a,Kastrofobia,reggaeton
ddd4c4bc-a4ae-4946-b59c-a86aea7fa4f0,Kat DeLuna,dancehall
3ccce775-8f7c-4f66-bf85-67423a75a4e7,Katie Got Bandz,
f1272428-d9a5-4c96-acd4-6e9f59974fc0,KATO,house
2de16d00-d8e0-47a4-9e46-deeaaf363b44,Katt Williams,
6b0ddbe6-0067-4377-897d-95a5d73dec5e,KayCyy,
b70f17d1-cf38-41b6-9b33-1b784d433dee,Kayse,g-funk
85e20f38-8d17-4526-9511-80e04b5c1ee7,Keak da Sneak,hip hop
3260ce89-5eb0-4c6a-89c7-379c0dfc2ab9,Kehlani,neo soul
e64bf907-c90f-4cf1-bd0c-81593b42d4d9,Keith Moon,rock
df6bcd60-5353-49ca-8cbf-0c748b0a16f3,Keith Murray,hip hop
c0f5466b-eaf8-48b1-8844-053f64a5d742,Keith Robinson,
f45da029-7b00-4bf3-962c-0eeb20309cc4,Keith Urban,country
1239d1bc-cc09-43e0-bcd0-374f60346138,Kelis,contemporary r&b
e91466e9-e518-4b02-9198-a6c338694c9d,Kelli Ali,
d339efbb-77b9-4147-ba9e-59f2f24550b2,Kelly Clarkson,pop
31bea673-d23a-4889-8da1-7cb040863268,Kelly Rowland,contemporary r&b
779d1126-e48c-43f2-8b51-005f3b116d7e,Kelsea Ballerini,country pop
860d7dc2-618d-437e-a3bb-7b91c2d40095,Ken Carson,hip hop
6dec936a-82b7-42ba-b1c3-236fa6ea453d,Ken-Y,latin
43f28d78-3566-4fd2-bdae-a15bb6342d16,Kenai,reggaeton
b524385b-c3cb-4ee0-b9c1-91bf0a4a79d3,Kenan Thompson,saturday night live
74be1870-a180-4f0a-9a0d-4e90ab4827c6,Kendall Morgan,
289b0796-7b37-438e-bec8-c0590961c4cc,Kendo Kaponi,reggaeton
4cd556a5-db82-43f6-8d55-99598b42da8f,Kenny G,smooth jazz
15042d2b-2d4c-4451-a96a-6f547642de13,Kenny Loggins,pop
42c5e9b5-5cff-41fc-aca7-fb0bcf555bc7,Kenny Mason,alternative hip hop
b76c616a-ec0d-4f0c-b986-f249c4a04d77,Keri Hilson,pop
fab34286-b8e1-4879-bce3-194e1358fbd2,Kesha,dance-pop
82b2d022-c95d-4ce7-b65a-1cb3fd35d624,Kevin Flórez,champeta
0c41b966-12e8-4c9b-87ea-af47798987b6,Kevin Gates,gangsta rap
727105fb-1a82-423f-9b3c-e29c7ea0fb4c,Kevin McCall,
8d88f6cb-f4dc-42f1-b5b4-23b861810e8b,Kevin Pistol,
63a94fb2-e193-40a9-b738-1a6b0dfe851a,Kevin Roldán,reggaeton
2a0cce30-071b-4ba9-bf78-ae76c9eb7316,Kevin Rudolf,pop rap
716c711c-b9cc-4b83-bfd9-dc14bdc1e770,KEVVO,
ed039a68-b775-4a8b-942a-3c73eac97ab3,Key!,trap
ef73e6ed-9096-4ddb-9799-b94874d0ce33,Keyshia Cole,contemporary r&b
e0122b5e-5aa7-4d61-822a-e14ab72b4c84,Kiana Ledé,hip hop
60614320-9caf-4ae4-bded-7140672fdf8a,Kid Ink,pop rap
7eed0e98-9bc7-4702-8bc5-92dad58d9b4d,Kid Trunks,
877d4259-3efe-4626-bdef-c140bc9a5a9a,Kidd Kidd,hip hop
dbc26631-5e61-4ba2-84ff-e1423a1c288a,Kiiara,alternative r&b
ccb4d559-44f9-4927-9cf3-cd1530cc5bcc,Kiki Dee,soul
12fcf751-b8f4-4828-9f86-89787d3e70c2,Kiko el Crazy,
ac0d98f3-90c0-4cc0-abb6-fe3c85ae735f,kiLL edward,hip hop
51b9c5ff-c2f6-4c78-a5fb-8b1cb578c522,Killa Kyleon,hip hop
47864525-aea7-439a-800f-17c57e51cbcc,Killer Mike,dirty south
d100076c-3fb2-4854-a1da-315ba216b9a2,Killstation,cloud rap
19301485-ac9c-4dad-885b-cd8e8c8b4184,Kim Gordon,indie rock
54fc0558-12b5-4854-9d57-9441bcd73a72,Kim Petras,pop
ad0fc777-9774-46ba-be5b-5d1b25a4ee97,Kin$oul,
68ddabb6-abf4-4ed0-81b9-b34715e48d34,Kindred the Family Soul,
107f5d8b-864b-462a-a67f-05b5ab78bb17,King Combs,
1692cc4e-c8ce-47a7-808e-cadb02787c20,King Sun,hip hop
7ec04edc-59ce-4fc4-8c0a-f519f38be4fd,King T,hip hop
2ae5ac16-1d41-464e-8fac-e856d91dd822,Kingdom,hip hop
44978f80-55bf-4d29-84a1-8d4d0623abd1,KirbLaGoop,cloud rap
696e90d0-02bf-45d5-9588-91ee9031d565,KIRBY,
685332a4-12ed-4c3b-8d0e-04e6a37e28f0,Kirk Franklin,contemporary gospel
7e08b1ef-cc96-4b9c-a175-e64aa022bc1d,Kirko Bangz,hip hop
d71aa474-76e1-4c5c-8d5b-778e4bee708d,Klaus Meine,rock
0ed37675-6b02-4bfd-8dde-747ccccefa39,KLC,hip hop
1c1b0fbf-f123-4fa9-9a51-4777107d6ae2,Knoc‐Turn’Al,hip hop
dde30785-ce0d-47b7-8cfd-b47d8730a2ff,Kobe,
1e730ffe-ce0b-4af6-bfd1-9c55568ad880,Kobe Honeycutt,
5ec1ecc6-4535-4911-a27a-e26343f4a189,Kodak Black,hip hop
57d9c868-317b-4d3c-baa9-8e1357385411,Kokane,hip hop
852665bd-7089-4119-a77d-251162346b4c,Kool G Rap,hip hop
4939695e-1f38-496f-978f-4ebf9ef13e9d,Kool Keith,hip hop
2e0d05e0-d147-46e6-be51-8ffed2a9e0da,Kool Savas,hip hop
74425677-ddef-4e74-a201-7602316a718e,Krayzie Bone,hip hop
b87b38cc-b446-4a0c-968a-addb0e244c9d,Kreayshawn,hip hop
9031b393-ced7-4685-9e25-d0b43996158a,Kristin Chenoweth,christmas music
b5b5936b-3319-4342-b022-cc262a48263e,Kristine Opolais,
93a1aab7-bdbc-4334-bcf6-6889f7a2682a,Kristine W,vocal house
fc4568b6-cbe3-4a3d-8409-28510c19e3e2,KRS‐One,hip hop
333cf594-2b90-429f-88f4-a93e6c64cbeb,KSHMR,big room house
633988c6-16c7-4f79-b5ef-d48281d17567,Ktree,
229c068d-d621-4ae4-8880-6c6a3eabb0ee,Kuniva,hip hop
2d426795-11cf-4210-8d65-2bec5eb364c6,Kur,hip hop
abf9f319-da2f-4fdf-a3e4-40c4d0b0075d,Kutmasta Kurt,hip hop
d1884ed4-58ff-407c-8220-2b3ffa3d5619,KXNG Crooked,hip hop
ba0e7638-0cd6-4ff4-8987-c3e224d22c23,Kygo,tropical house
9cafcf3d-3d50-490f-93fb-cd2d46345355,Kyle Rifkin,
01d4172a-189b-4c56-8f64-dc2c4a43a7b9,Kylian Mash,
2fddb92d-24b2-46a5-bf28-3aed46f4684c,Kylie Minogue,dance-pop
23d1dfc6-0281-488a-8e32-ef7ddc279fbc,K‐Ci & JoJo,contemporary r&b
bbd20d4b-1032-4541-88e0-8b4a70e42019,L.B.C. Crew,hip hop
acee40bf-f210-4516-b376-c56ed78c24da,L.T.,reggaeton
773c48db-eb0c-491f-9a36-633d72dcee8d,L.V.,r&b
f9ce92a7-5d3a-43a7-93c5-2e2271e96b0c,La the Darkman,hip hop
52d9ef76-f25b-45ca-bee4-ed6b801e6948,Labba,
dc99e6fd-c710-4f79-b74b-127b4d0b7849,Labrinth,hip-hop
be23dca9-50e8-455d-9029-1372b299aff0,Lady Saw,dancehall
a6e613d6-ff65-4972-beff-303a1b10ab05,Lainey Wilson,country
3f0f4358-4c48-4bce-be34-acf61d24df0b,Lalah Hathaway,soul
30c2fb57-b8e8-4fad-966c-41f7b3097d2d,LAMB$,
3e149ad9-5a66-48de-a4b3-45ddd3be2da1,Landon Cube,
20d49152-11a2-4e55-8251-0d11dc6424fa,Larry June,drumless hip hop
c76e3bb8-eb63-41d6-b45a-a0b1e172a3ca,LaRussell,hip hop
faa2f0f5-14bf-46fd-85a1-486263bb64bb,Lary Over,trap latino
1ea16d4c-7475-451a-b820-a033794bcf85,Late Nite Tuff Guy,
ea5103ad-44ee-486b-a90e-b052beb5e87b,LaToiya Williams,hip hop
355cc194-b8db-4af2-8678-c7ad54213f4b,Latto,pop rap
e58f052a-faff-471a-a00d-657b06f01e5f,Laudie,
3d4ed9ab-6cc8-4276-9c88-6195bcad986d,Laura Broad,
23d0b15f-b6b5-489b-b2a1-0333bd8db44b,Laura Jane Grace,folk punk
b6e422c0-7b97-4347-bd78-8d8dfade38a9,Lawrence,funk
c61bf63b-53ce-4c85-9208-9c44dd2e5c2e,Laws,hip hop
d500a17c-06cb-466d-afd4-f100a18d3afb,Layton Greene,
89933299-e8e8-475d-9ff4-100accfcb298,Layzie Bone,hip hop
f8fb9acf-9e00-4c37-acce-1fd06abd8c0a,Lazy Rich,complextro
9092d8e1-9b38-4372-a96d-000b8561a8bc,LeAnn Rimes,country
a966b097-7981-40c5-82b4-79c6fe28932c,Lebo M,
f57d8a69-ed3c-4d18-8bce-0083b162fae6,Left Brain,
9f57f48c-706e-4dc3-9c67-a790e44ae930,Lefty GunPlay,
7bc012a7-c5cc-4e7a-9ca6-15db02bbcde4,Lemaitre,electronica
b7179522-d90d-4b02-8082-af4e3589f337,Lennon Stella,indie pop
f0d4e169-33bc-4ab7-8054-df73c65323e4,Lennox,reggaeton
9ded7dc2-70e1-4cdc-9845-27ad38c9e5fc,Lenny Tavárez,reggaeton
d4cc0ed5-0f76-4188-9e14-2a23ca12188a,Leon Russell,blues rock
8d552dfc-648f-401f-90de-e925013ca537,Leona Lewis,contemporary r&b
f5ecff2e-501f-4ed1-a32f-2010dd610552,Leony,pop
e79cbc79-426e-4efe-85e5-26379f241178,Leslie Grace,bachata
764b0653-1855-40a2-85dd-98dabecb5efb,Leven Kali,
03098741-08b3-4dd7-b3f6-1b0bfa2c879c,Liars,experimental rock
f1e169d6-3288-49c3-aa8b-a372c841752d,Lil 1/2 Dead,gangsta rap
1550f952-c91b-40d7-9b4d-d26a259ee932,Lil B,hip hop
3a0f3db6-4178-4bdb-990d-d1db5284c5bf,Lil Bibby,chicago drill
88eb9773-7b6d-4923-8d57-4322ce559c67,Lil Chuckee,
80c515a0-8fd3-4799-8e76-e571c71436dc,Lil Dann,
3268f062-6e76-480a-a384-e1dd2a276afb,Lil Dicky,hip hop
75e629a5-8433-45db-be91-742b20fb537c,Lil Double 0,
6934e720-b6f6-4499-9a11-4377048a87be,Lil Duke,hip hop
9097af9e-1655-4f48-bc07-8165773b0644,Lil Dump,
c9cd225b-4883-428e-82c2-73e0b6282fb6,Lil Durk,hip hop
ba137100-b970-4ede-b813-d6da542a24b5,Lil Duval,
fcd285b1-ce9f-477f-a577-6933cde84210,Lil Gotit,hip hop
a95384b1-6aec-468c-ae0d-8c6daf87c4c2,Lil Jon,hip hop
874367ae-8bb4-43eb-87f4-809f792ba66f,Lil Keed,hip hop
194e87c9-b3fe-4fbd-82a7-8c54b4dd4c76,Lil Mama,east coast hip hop
593a2201-ef5f-49a7-9ee6-4276a5cfa472,Lil Mouse,
0b30341b-b59d-4979-8130-b66c0e475321,Lil Nas X,pop rap
65a01fd2-35fb-4817-90d5-ab5506b21161,Lil Pump,hip hop
45d2c319-5f6f-4625-baab-9dd08b3c7cef,Lil RedDot,
d44b92db-dd49-4636-abe8-7c381f90b7aa,Lil Tjay,drill
93fb4337-654f-4859-82fa-c413dd8ef8df,Lil Tonya,gangsta rap
ff94e0f3-8f1a-418a-a0f4-4c4a100603dc,Lil Tracy,cloud rap
c33d9d64-a760-43cd-bad3-520ed37bb004,Lil Twist,hip hop
73e96457-62fb-4336-9ae9-f0f686fc9e74,Lil Woofy Woof,hip hop
a668565b-41b8-44a8-9d5c-8e609dbf69fc,Lil Yachty,hip hop
ef9a2ad8-3ddf-4406-b706-e7319ac0d1b6,Lil’ C‐Style,
981d39fc-bd00-4cc6-ac67-6410f8b89098,Lil’ Flip,hip hop
bc1b5c95-e6d6-46b5-957a-5e8908b02c1e,Lil’ Kim,hip hop
8f9d6bb2-dba4-4cca-9967-cc02b9f4820c,Limp Bizkit,nu metal
86e8d0f5-68e8-4875-979a-c46205be3f66,Linda Martell,
53e40f93-f4af-4f8c-819c-7bbe4b6f0a1c,Lindsey Stirling,classical crossover
3cb25fb2-5547-4b05-adec-1a5e37830d46,Lionel Richie,soul
30aeb57f-bb16-47fa-86ca-79fc57b4d12c,LISA,hip hop
d21ac466-de54-4fde-8b5d-74ba60f192df,Lisa Evers,
8f632c44-c97f-4b12-b1cd-caf2c6e2ed06,Lisa Stansfield,pop
42645d41-cb2b-43d9-8996-8ee4b637e7d1,Lisa “Left Eye” Lopes,hip hop
f9faf825-55c8-4582-8f4e-4aa91212fb99,Lito & Polaco,latin
b869823d-292d-478c-87e7-a932bc91b3df,Lito MC Cassidy,hip hop
c8a9ae11-63bf-409b-8bf3-a96b3712a2ff,Little Dragon,downtempo
38f59974-2f4d-4bfa-b2e3-d2696de1b675,Little Mix,pop
3cdb40fe-a63e-4bb9-b40d-17cda5f50979,Little Simz,hip hop
de53495e-ad5a-4c30-82ab-05e7e3ec7b4d,Little Steven,hard rock
8d7b2288-dc37-429f-a99a-8ce1e42641db,Liz Gillies,easy listening
854b2bf2-daa0-4d6b-b963-298933d2bfe5,Liz Rodriguez,
34cdf83c-0ba8-4411-814f-c3ef44588521,Liza Minnelli,jazz
8fb5370b-9568-4b61-9da5-2aa12c9928db,Lizzo,hip hop
a4dd0e77-83b8-4e92-89b7-effb0e47fd8c,LL Cool J,hip hop
e9296a90-9c59-4657-9165-1f1b5319de00,Lloyd,contemporary r&b
ed5d9086-e8cd-473a-b96c-d81ad6c98f0d,LMFAO,electropop
713e751f-3ddb-4b77-b3b1-9e6f2e953ad5,Logic,hip hop
226d3bc2-18c8-4220-b762-4294873977dd,Lojay,afrobeat
65a0b797-73ce-435e-9f8a-7b10d0b7136c,London on da Track,hip hop
6a3ec2a4-204e-4825-a82f-c3da7292192c,Lonely Boy,house
2e1a4755-b4ae-4fae-8548-85ec42aa1c07,Lonny Bereal,
e16520c2-8b54-48a9-b3f0-0eeb9a7a2b9e,Lonzo,
8e494408-8620-4c6a-82c2-c2ca4a1e4f12,Lorde,pop
0529a9e0-befb-4d9f-b6f9-1ccd7c83053e,Lorne Balfe,film composer
1252ed9d-d11b-4176-8377-63fdc7c6fbaf,Losie,
8c67f041-d259-4b9a-8840-e08e62ffdf37,Loso Loaded,trap
ea7260de-e1b1-43f1-bb11-f78274a36308,Lost Frequencies,house
cd1fec4c-8a52-4e6f-a298-8f91a3720081,Lost Kings,edm
500b8564-4874-43e4-8176-d5725baaf478,Lotto Savage,
4d3db96f-2578-408b-96cc-46e2b1e6ced6,Lotus,
9d1ebcfe-4c15-4d18-95d3-d919898638a1,Lou Reed,art rock
b1aaa815-a037-4703-ac40-9e21364d6943,Lourdiz,
b4cb1fe1-7de8-47de-ae76-d20179636fdf,Low Pros,
c0a6f987-f592-4c8c-b770-12d12a0c36f6,Lox Chatterbox,
8d79b49a-143c-4807-bd44-6c985a4655bf,LSD,
218dae96-90ed-41cc-abbd-0a86aae3f3c0,Luar la L,latin
d1d89d78-2563-429d-bff4-7694f0d7571a,Lucci Lou,
705076ef-a0c5-472f-bebd-3e72174fcaf4,Luciano Pavarotti,classical
d0fdef2f-9546-4d4d-9047-27c401490962,LucidPP,
9ccaca30-60aa-4890-ae6c-ab55225ee274,LUCKI,trap
a7472b5e-9b6e-48a6-b910-37c940487086,Lucky Daye,alternative r&b
78471616-3cb4-4139-a148-aeac3c7d0f79,Ludwig Göransson,electronic
f1642d37-bbe2-4aff-a75e-86845ff49fa4,Luigi 21 Plus,latin
646eebe8-1fd7-4464-b0f4-910ae51ee1ab,Luis Vargas,bachata
c20ee61f-071f-4e65-9c81-45ee931a54ce,Luke Combs,country
002e9f6e-13af-4347-83c5-f5ace70e0ec4,Lulu,pop
cabbb345-e61c-4e80-a0a8-a3beb2823851,Lunay,latin
73bf149f-bd0e-42ac-b0c1-dddb7b8e4ab5,LunchMoney Lewis,dance-pop
cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,hip hop
8fa1953e-ed99-40d4-a396-a18e4717192e,Lute,hip hop
816d9b5d-eaf9-4a97-b5f7-6e82cd01aafe,Luther Vandross,soul
8e6dffb3-942c-4979-9f7a-c73b20525e73,Luvaboy TJ,
cc7d4686-ea02-45fd-956e-94c1a322558c,Lykke Li,indie pop
702c816c-18fd-4bc3-940c-27ce39b81958,Lynda Carter,blues
2347cbad-eea9-485f-ad89-00da3065e129,Lynn Carter,
00b1de68-92a7-4812-80eb-a3a0f54d8621,Lynne Jackaman,
